name,profile,country
カール・パーマー,"カール・パーマー（Carl Palmer、1950年3月20日 - ）は、イングランド出身のロック・ミュージシャン、ドラマー。
主にプログレッシブ・ロックの分野で活動し、特に在籍した「エマーソン・レイク・アンド・パーマー」「エイジア」で世界的な成功を収めた。自ら率いる「カール・パーマー・バンド」でも活動している。
ローリング・ストーン誌選出「歴史上最も偉大な100人のドラマー」第10位。",1
カールトン・バレット,"カールトン・“カーリー”・バレット（Carlton ""Carly"" Barrett, 1950年 - 1987年4月17日）は、ジャマイカ生まれのミュージシャン。ボブ・マーリー&ザ・ウェイラーズのメンバー(ドラマー)として知られている。ウィンストン・グレナンによって創作されたとされるワン・ドロップ(one drop)をはじめ、様々なレゲエドラムのスタイルを大衆化した。また、彼のドラムと兄(Aston ""Family Man"" Barrett)のベースによるリズムセクション(""Barrett Brothers"")のスタイルは、その後世界各地に広まったレゲエの基本となり、後の多くのミュージシャンによって受け継がれている。レゲエドラマーとして最も影響を与えた人物であり、ジャンルを超えて多くのミュージシャンから尊敬されている。1987年4月17日、自宅の前で殺された。
カーリーは、ボブ・マーリーの数ある有名曲の一つである""War""の作曲者でもある。また、兄のアストンとの共作で""Talkin' Blues""も制作した。",1
戒,戒（かい、1981年10月28日 - ）は日本のドラマー。ヴィジュアル系バンド、the GazettEのメンバー兼リーダー。血液型はB型、徳島県出身。,0
カイ・ハフト,カイ・ハフト（カイ・ユハニ・ハハト、Kai Juhani Hahto、1973年12月31日 - ）は、フィンランド出身のロックミュージシャン、ドラマー。これまで主に、ウィンターサン、ナイトウィッシュ、スワロー・ザ・サン、ロッテン・サウンドなど多くのバンドで活動した。,0
柿健一 ,"柿 健一（かき けんいち、1978年12月28日 - ）は、京都府京都市出身のドラマー、お笑い芸人。B型。通称「カッキー」
京都府立洛西高等学校、龍谷大学法学部卒業。",0
梶谷雅弘,KELUN（ケルン）は、日本の3人組ロックバンドである。所属レーベルはSME Records。2009年10月、最後のワンマンライブをもって活動休止。,0
かしぶち哲郎,かしぶち 哲郎（かしぶち てつろう、1950年11月9日 - 2013年12月17日）は、日本の男性音楽家。ムーンライダーズのドラマー、ボーカル。栃木県出身。クレジットには本名である橿渕 哲郎（読み同じ）が使われることがある。,0
梶原徹也,梶原 徹也（かじわら てつや、1963年〈昭和38年〉9月26日 - ）は、福岡県福岡市出身のドラマー、音楽プロデューサー。大分県立大分上野丘高等学校、高千穂商科大学卒業。既婚。通称「梶くん」。,0
樫山圭,,0
梶山剛,,0
GAZ,,0
KAZUKI,,0
KAZUSHI,ROUAGE（ルアージュ）は、日本のヴィジュアル系ロックバンド。名古屋出身。バンド名はフランス語で歯車の意味。,0
KAZUMI,,0
Kazuya,,0
勝本浩史,,0
桂,,0
加藤勲,,0
加藤健治,"加藤 健治（かとう けんじ、1966年7月7日 - ）は、神奈川県横浜市出身のドラム奏者。
現在米国カリフォルニア州のRedding在住。
愛称はカトケン。血液型はB型。",0
加藤宏一,,0
加藤茶,"加藤 茶（かとう ちゃ、1943年〈昭和18年〉3月1日 - ）は、日本のコメディアン、ミュージシャン、司会者、ドラマー、俳優。
ザ・ドリフターズのメンバーとしてテレビ・映画に多数出演。1960年代後半から70年代前半にかけて子供達の間で人気者となる。ドリフの活動縮小後は、加トケンやこぶ茶バンドでも活躍した。
本名︰加藤 英文（かとう ひでゆき）。身長163cm。
愛称は「カトちゃん（加トちゃん）」「ヒデ坊」「チャー坊」など。父はギタリストの平八郎（たいら はちろう）。",0
加藤英幸,,0
かどしゅんたろう,かど しゅんたろう（英語: Shuntaro Kado、1975年3月10日 - ）は、日本のフリーランスのドラマー、スタジオミュージシャン、ドラムテック、ヴォーカル、ギタリスト、作曲家。,0
金山慎太郎,,0
金山典世,金山 典世（かなやま のりつぐ）は東京都出身のパーカッション&ドラムス奏者。サムライプロモーション所属。,0
金子ノブアキ,"金子 ノブアキ（かねこ ノブアキ、1981年6月5日 - ）は、日本のドラマー、俳優。本名、金子 信昭（かねこ のぶあき）。愛称は「あっくん」。「N.K.」とも呼ばれる。ロックバンド・RIZE / RED ORCAのメンバー。東京都世田谷区下北沢出身。イトーカンパニー、およびiLLCHiLL→PARADOX所属。血液型B型。
ドラマーのジョニー吉長を父に、歌手の金子マリを母に持つ。そして弟はRIZEのベーシストのKenKenこと金子賢輔であり、兄弟でRIZEのリズム体を組んでいる。
2013年11月、元モデルの一般人女性と結婚。2017年10月に第1子が誕生。
2019年、ソロ活動10周年を迎え、活動の集大成として新プロジェクト「RED ORCA」をスタート。",0
Kami,Kami（カミ）は、日本のドラマー。ヴィジュアル系ロックバンド、MALICE MIZERにて活動した。旧芸名に「神村右狂」や「右狂」がある。茨城県出身。,0
上条欽也,,0
かみじょうちひろ,"かみじょう ちひろ（本名非公開、男性、1981年〈昭和56年〉1月13日 - ）は、日本のミュージシャン・ドラマー。ロックバンド・9mm Parabellum Bulletおよびmonomonoでドラムを担当する。
以下、9mm Parabellum Bulletについては特記なき限り「9mm」と略称する。",0
上領謡子,,0
上領亘,上領 亘（かみりょう わたる、1964年9月3日 - ）は、日本のミュージシャン、音楽プロデューサー、ドラマー。東京都出身。ニュー・ウェイヴバンドグラスバレーよりメジャーデビュー後、SOFT BALLET、平沢進ソロのサポートドラマーに参加。1994年に平沢が率いた改訂期P-MODELに加入。現在はテクノ・ニューウェイヴ民謡ユニットNeoBalladとしても活動している。,0
亀井亨,,0
辛島孝治,,0
カレン・カーペンター,"カレン・アン・カーペンター（Karen Anne Carpenter、1950年3月2日 - 1983年2月4日）は、カーペンターズのヴォーカリスト、ドラマー。声種はアルトで、3オクターブの声域を持っていた。彼女の声の美しさについては、ビートルズのジョン・レノンやポール・マッカートニーをはじめとした一流のアーティストたちも絶賛している。
「ローリング・ストーンの選ぶ歴史上最も偉大な100人のシンガー」において第94位。「雑誌Qの選ぶ歴史上最も偉大な100人のシンガー」において第48位。",1
川内亨,,0
川上貴史,,0
川口千里,川口 千里（かわぐち せんり、1997年（平成9年）1月8日 - ）は、愛知県生まれ、三重県四日市市育ちのミュージシャン・ドラマー。,0
川島一秀,,0
川西幸一,川西 幸一（かわにし こういち、 1959年10月20日 - ）は、日本のドラマー。広島県呉市出身、血液型はO型。ロックバンド・UNICORNのメンバーである。,0
川原洋二,川原 洋二（かわはら ようじ、 1978年7月26日 - ）は日本のミュージシャン。Sound Scheduleのドラマー。兵庫県神戸市生まれ、六甲中学校・高等学校、神戸商科大学（現・兵庫県立大学）卒業。,0
川村恵里加,川村 恵里加（かわむら えりか、1984年5月17日 - ）は2004年3月31日に解散したWhiteberryのリーダーで、ドラマーだった人物。北海道北見市出身で、血液型はAB型。北海道訓子府高等学校卒。既婚者。,0
